"player_name","team_abbreviation","age","gp","min","dre","efg","rel_efg","ts","rel_ts","stk","plus_minus"
"Matt Gatens","IWA",28,2,31,-2.03,42.19,-7.78,42.71,-11.14,4.1,-32.9
"Maurice Bolden","AUS",28,26,227,-0.54,43.64,-6.33,4.4,-49.45,3.2,-0.6
"Maurice Ndour","WES",25,18,507,1.46,48.74,-1.22,3.68,-50.17,4.4,-2.1
"Max Hooper","WES",22,2,18,-2.14,25.37,-24.6,25,-28.85,4.5,-6.8
"Michael Bryson","NAS",22,46,824,-0.69,50.41,0.44,8.5,-45.35,3.4,1.7
"Michael Dunigan","CTN",27,39,653,-0.03,42.69,-7.28,2.58,-51.27,5.4,-4.6
"Michael Gbinije","GRD",25,16,560,0.54,51.47,1.5,6,-47.85,2.8,4.1
"Michael Lyons","ERI",27,41,831,-1.93,46.96,-3.01,6.73,-47.13,2.1,-4.7
"Michale Kyser","RGV",25,26,389,-3.73,44.04,-5.93,4.59,-49.26,2.4,-5.3
"Mike Anderson","GBO",26,28,435,-3.99,42.96,-7.01,4.86,-48.99,1.6,-10.5
"Mike Davis","WES",28,24,312,-0.36,56.9,6.93,6.6,-47.25,2.4,7.8
"Mike James","GBO",26,1,17,-2.66,12.32,-37.65,1.42,-52.43,0,-7.9
"Mike Scott","LIN",28,6,142,-2.1,47.21,-2.76,18.84,-35.01,3.3,11.6
"Mike Tobey","GBO",22,35,936,1.33,53.53,3.56,5.16,-48.69,3.7,-7.6
"Mike Williams","CTN",25,43,779,-1.39,50.37,0.41,6.76,-47.09,1.7,-3.4
"Mikh McKinney","DEL",25,31,601,-4.32,44.09,-5.87,4.98,-48.87,1.4,-1.9
"Mychel Thompson","SCW",29,27,560,-2.73,38.75,-11.22,5.54,-48.31,2.4,-3.6
"Myke Henry","OKL",24,38,461,-1.92,42.74,-7.23,3.81,-50.04,3.6,1.1
"Naadir Tharpe","DEL",25,1,27,-2.13,50,0.03,50,-3.85,0,21.1
"Nate Robinson","DEL",33,17,440,2.48,50.56,0.59,4.56,-49.29,3.5,-3.7
"Negus Webster-Chan","RAP",24,23,281,-1.41,42.16,-7.8,8.2,-45.65,2.6,1.2
"Nick Zeisloft","FWN",24,47,694,0.73,55.76,5.79,8.8,-45.05,1.5,6.2
"Nicolas Brussino","TEX",24,5,179,2.91,77.88,27.91,4.69,-49.16,3.7,-3.1
"Nikola Jovanovic","WES",23,36,621,-0.42,48.96,-1.01,3.01,-50.84,1.4,-15.4
"Okaro White","SXF",24,23,759,-0.18,49.5,-0.47,3.97,-49.88,2.4,7.6
"Orlando Johnson","AUS",28,13,396,0.01,47.04,-2.92,2.91,-50.95,2,2.8
"PJ Hairston","RGV",24,10,232,-1.53,39.86,-10.11,3.65,-50.2,3.1,7.7
"Paris Bass","ERI",21,15,178,-4.37,38.2,-11.77,4.21,-49.64,3.4,-8.9
"Pascal Siakam","RAP",23,5,145,2.19,59.09,9.12,4.78,-49.07,6.4,29.7
"Patricio Garino","AUS",24,49,1429,-1.15,53.45,3.48,5.06,-48.79,3.5,1.7
"Patrick McCaw","SCW",21,2,71,-2.24,38.44,-11.53,4.32,-49.53,2.6,-5.3
"Patrick Miller","SXF",25,47,1468,1.17,50.28,0.32,3.34,-50.51,2.4,-0.6
"Patrick Simon","SLC",24,2,9,-2.47,18.92,-31.05,18.81,-35.04,0,-5.6
"Paul Graham","GRD",31,1,6,-1.98,0,-49.97,0.56,-53.29,0,-37.5
"Paul Jesperson","RGV",24,1,2,-2.09,0,-49.97,0,-53.85,0,33.3
"Paul Zipser","WCB",23,3,106,-2.63,40.27,-9.7,2.91,-50.94,2.4,2.8
"Pe'Shon Howard","RNO",26,40,736,0.78,50.57,0.6,4.61,-49.24,2.5,-7.2
"Pendarvis Williams","MNE",25,10,63,-2.07,33.33,-16.63,33.33,-20.52,2.9,-9.5
"Perry Ellis","GBO",23,50,1122,-0.36,50.3,0.33,4.39,-49.46,1.5,-4.7
"Perry Jones III","IWA",25,24,524,-7.34,35.83,-14.13,4.69,-49.16,1.6,-6.6
"Phil Pressey","SCW",26,46,1534,3.49,46.76,-3.21,4.36,-49.49,3.1,1.2
"Pierre Jackson","TEX",25,28,1004,6.06,57.89,7.93,3.85,-50,2.6,8.1
"Prince Ibeh","LIN",23,10,101,-4.17,21.59,-28.38,2.32,-51.53,4.7,-6
"Prince Williams","GBO",24,24,199,-3.88,52.4,2.43,7.71,-46.14,1.4,-5.8
"Quincy Acy","TEX",26,12,383,4.25,56.13,6.17,3.14,-50.71,5.2,6.7
"Quincy Douby","WES",33,2,34,-2.11,26.88,-23.09,4.41,-49.44,4.3,17.1
"Quincy Ford","SLC",24,26,506,-0.33,41.15,-8.82,5.18,-48.67,3.2,-5.1
"Quinn Cook","CTN",24,39,1502,2.26,53.65,3.68,4.5,-49.35,1.4,4.6
"Quinton Chievous","IWA",24,48,1165,-1.8,57.26,7.29,3.64,-50.21,1.7,-1
"RJ Hunter","LIN",23,29,895,1.22,47.91,-2.06,3.59,-50.26,2.6,0.3
"Rakeem Christmas","FWN",25,9,207,-3.59,46.67,-3.3,2.8,-51.06,3.4,-8.5
"Ralston Turner","GBO",25,37,448,-2.6,57.63,7.67,6.82,-47.03,1.2,-1.6
"Ramon Galloway","ERI",26,21,555,-3.4,43.2,-6.77,4.34,-49.51,2.2,-12.1
"Ramon Harris","GRD",29,49,1120,-0.62,51.49,1.52,5.53,-48.32,2.3,-0.3
"Rashad Vaughn","WES",20,3,50,-1.53,58.22,8.25,11.27,-42.58,1,4.8
"Rasheed Sulaimon","GBO",23,49,1649,-0.67,51.3,1.33,4.83,-49.02,1.9,-5.9
"Raul Neto","SLC",25,1,34,-0.75,59.12,9.15,13.1,-40.75,1.4,55.1
"Ray McCallum","GRD",26,43,1587,2.85,47.14,-2.83,4.24,-49.62,3.3,0.6
"Reggie Hearn","RNO",25,42,1321,0.69,60.46,10.49,9.68,-44.17,1.3,-0.1
"Reggie Williams","OKL",30,36,1188,1.92,56.73,6.76,6.66,-47.19,1.3,7.2
"Reggis Onwukamuche","ERI",25,36,571,-6.31,44.64,-5.32,2.02,-51.83,2.9,-6.3
"Renaldo Major","RNO",35,29,526,-0.57,50,0.03,2.79,-51.06,2.8,-1.7
"Richaun Holmes","DEL",23,6,147,-0.57,60.31,10.34,4.14,-49.71,3.6,2
"Robert Vaden","ERI",32,33,688,-1.16,52.35,2.38,15.05,-38.81,1.9,0.3
"Roberto Nelson","DEL",26,3,20,-2.77,0,-49.97,0,-53.85,0,8.9
"Rodney Cooper","MNE",24,3,13,-2.02,0,-49.97,0,-53.85,3.7,40.7
"Rodney Williams","GBO",25,12,137,-2.07,74.24,24.27,3.92,-49.94,2.1,-17.5
"Ron Baker","WES",24,4,144,-0.09,52.19,2.22,3.8,-50.05,4.5,-3.1
"Roosevelt Jones","CTN",24,46,1267,0.24,49.53,-0.44,6.05,-47.8,2.9,2.1
"Roscoe Smith","DEL",26,42,891,-0.52,53.44,3.47,3.1,-50.75,2.7,-7.1
"Russ Smith","DEL",26,25,705,3.08,47.63,-2.34,4.09,-49.76,3.6,0.9
"Ryan Arcidiacono","AUS",23,47,1293,-0.85,55.88,5.91,5.37,-48.49,1.8,0.6
"Ryan Kelly","MNE",26,8,280,7.59,56.59,6.62,3.35,-50.5,3.7,3.9
"Satnam Singh","TEX",21,8,43,-2.61,32.95,-17.01,1.31,-52.54,1,-16.7
"Scott Wood","SCW",27,50,1512,2.2,61.41,11.44,6.87,-46.98,1.3,4.9
"Semaj Christon","OKL",24,4,133,-2.27,38.87,-11.1,2.78,-51.07,3,3.3
"Shane Edwards","DEL",30,8,204,-0.97,47.44,-2.52,3.23,-50.62,2.3,-6.7
"Shaquille Harrison","NAS",23,48,1327,-0.06,49.65,-0.32,3.97,-49.88,3.4,-1.4
"Shaquille Thomas","AUS",25,5,14,-1.89,100,50.03,3.33,-50.52,0,-3.7
"Shawn Long","DEL",24,39,1149,1.81,54.1,4.13,3.89,-49.96,3.2,3.9
"Sheldon Mac","DEL",24,6,153,-0.15,58.33,8.37,2.7,-51.15,3.1,-0.9
"Shevon Thompson","ERI",24,17,362,-2.22,55.61,5.64,4.53,-49.32,2.2,-7.6
"Shonn Miller","GBO",23,45,701,0.23,52.92,2.95,4.26,-49.59,4,0.8
"Skal Labissiere","RNO",21,17,528,-2.85,46.73,-3.23,4.13,-49.73,3.4,-12.5
"Solomon Jones","OKL",32,3,45,-1.57,46.85,-3.11,7.3,-46.55,6.7,-7.6
"Spencer Dinwiddie","WCB",24,9,337,6.11,52.92,2.96,3.12,-50.73,3.6,8.3
"Stanley Johnson","GRD",21,1,37,-1.57,55.46,5.49,3.5,-50.35,2.6,-1.3
"Stedmon Lemon","DEL",24,13,106,-2.37,37.02,-12.95,7.48,-46.37,4.3,-24.5
"Stefan Jankovic","ERI",23,31,604,-1.73,44.57,-5.4,4.3,-49.55,3,-3.8
"Stephan Hicks","FWN",25,49,1496,0.7,53.46,3.49,4.15,-49.7,1.9,0.3
"Stephane Lasme","TEX",34,19,517,5.12,60.27,10.31,5.84,-48.01,7.3,4.7
"Stephen Croone","SXF",22,3,22,-2.11,25.42,-24.54,1.11,-52.74,2,-2
"Stephen Zimmerman","ERI",20,21,627,-0.33,48.9,-1.07,3.96,-49.89,4,3.6
"Sundiata Gaines","SLC",31,46,1269,3.2,51.65,1.68,4.63,-49.22,3.2,0.8
"TJ Price","ERI",24,49,1559,-0.31,48.6,-1.37,4.89,-48.96,3.2,-4.4
"Taurean Prince","LIN",23,5,142,0.01,53.97,4,4.98,-48.87,3.9,8
"Terrence Drisdom","SCW",24,43,770,0.9,49.11,-0.86,4.91,-48.94,3.4,3.6
"Terrence Jennings","DEL",28,18,244,-1.3,52.68,2.71,4.17,-49.68,3.6,-10.3
"Terry Whisnant","IWA",24,45,1208,-2.24,49.67,-0.3,7.19,-46.67,1.1,-10.6
"Thomas Walkup","WCB",24,40,978,1.2,50.4,0.44,5.46,-48.39,2.3,0.1
"Tiago Splitter","DEL",32,2,28,-1.88,41.5,-8.47,2.82,-51.03,3.4,6.7
"Tim Quarterman","LIN",22,22,678,-1.66,40.17,-9.8,4.89,-48.96,3,-3.8
"Timothe Luwawu-Cabarrot","DEL",22,3,81,-1.7,48.25,-1.72,3.67,-50.18,3.6,2.4
"Tony Wroten","TEX",24,16,379,-5.37,48.97,-0.99,3.01,-50.84,1.8,-10
"Trahson Burrell","LIN",24,49,1492,0.94,53.46,3.49,5.8,-48.05,3,-3.4
"Travis Leslie","FWN",27,48,1355,1.75,55.05,5.08,9.17,-44.68,2.3,5.3
"Travis Trice II","WES",24,9,320,3.17,50.47,0.5,3.99,-49.86,1.2,-4.2
"Travis Wear","LAD",26,42,1067,1.48,51.23,1.26,7.97,-45.88,2.4,1.3
"Trevor Cooney","LIN",24,22,293,-4.67,45.76,-4.2,8.11,-45.74,1.6,-2.3
"Trey Davis","CTN",24,1,19,-2.52,0,-49.97,0,-53.85,0,-4.4
"Trey Freeman","GRD",24,39,886,-2.47,43.7,-6.27,8.51,-45.34,1.7,-3.4
"Trey McKinney Jones","FWN",26,48,1716,0,51.5,1.53,3.89,-49.97,1.6,2.7
"Troy Devries","LAD",34,48,1139,-0.72,56.33,6.36,9.01,-44.84,1.6,-2.1
"Troy Williams","RGV",22,33,749,0.8,52.74,2.78,4.45,-49.4,2.1,-3.6
"Tyler Hansbrough","FWN",31,13,434,3.56,55.59,5.62,2.57,-51.28,1.8,8
"Tyler Ulis","NAS",21,1,36,-1.99,40.74,-9.23,40.74,-13.11,4.1,-13.5
"Tyrone Wallace","SLC",23,38,1020,-0.04,46.8,-3.16,3.26,-50.59,2.9,-9.8
"Vander Blue","LAD",24,47,1638,3.9,48.48,-1.48,2.82,-51.03,2.2,5.1
"Vashil Fernandez","GBO",25,32,246,-5.45,46.55,-3.42,6.72,-47.13,4.5,-2
"Von Wafer","WES",31,31,758,-1.39,56.11,6.15,7.3,-46.55,2,-3.1
"Wade Baldwin IV","IWA",21,33,932,-0.65,46.93,-3.04,3.47,-50.38,2.8,-5.8
"Wally Niang","LIN",21,5,18,-2.79,14.11,-35.86,2.08,-51.77,2.3,-14
"Wayne Selden","IWA",22,35,1071,0.31,52.15,2.18,4.71,-49.14,2.1,-6.3
"Wes Washpun","IWA",24,34,869,-0.7,44.92,-5.05,4.06,-49.79,3.1,-5.4
"Wesley Saunders","WCB",24,46,1149,0.82,48.7,-1.27,2.81,-51.05,1.7,0.6
"Will Bynum","WCB",34,22,594,3.45,46.07,-3.89,3.74,-50.11,3.1,-3.7
"Will Davis","RNO",24,42,763,1.97,61.49,11.53,5.64,-48.21,3.6,1.1
"Will Sheehey","RAP",25,38,895,1.09,54.12,4.15,5.38,-48.47,3,9.9
"Xavier Henry","OKL",26,10,168,0.4,49.1,-0.87,2.09,-51.77,3.3,17.4
"Xavier Munford","GBO",25,30,1111,-1.9,46.95,-3.01,3.8,-50.05,1.8,-5.8
"Xavier Silas","NAS",29,40,1249,-0.25,55.71,5.75,5.84,-48.01,1.3,-1.7
"Yanick Moreira","RAP",25,48,908,1.1,46.89,-3.07,3.3,-50.55,2.8,3.7
"Yogi Ferrell","LIN",24,18,642,2.58,51.32,1.35,4.9,-48.95,2.1,2
"Zeke Upshaw","GRD",26,34,739,-2.16,49.6,-0.36,6.62,-47.23,1.4,-1.4
