"player_name","team_abbreviation","age","gp","min","dre","efg","rel_efg","ts","rel_ts","stk","plus_minus"
"Ra'shad James","WES",26,15,416,0.16,55.77,5.76,6.71,-47.06,1.4,1.8
"Rakeem Christmas","FWN",24,48,1443,-1.95,47.43,-2.58,3.01,-50.75,3.7,-2.5
"Ralph Sampson III","MNE",26,31,348,-0.7,54.38,4.37,5.07,-48.69,5.2,-4.1
"Ralston Turner","GRD",24,21,359,-3.93,50.94,0.94,7.64,-46.12,1.4,-13.7
"Ramon Harris","IWA",28,47,1160,2.25,48.64,-1.37,4.62,-49.14,3.1,2.4
"Raphiael Putney","RGV",26,48,1504,3.4,53.9,3.9,5.86,-47.9,5,-0.9
"Rashad Vaughn","CTN",19,4,84,-3.17,31.22,-18.78,3.98,-49.78,2.6,-9
"Ray McCallum","AUS",25,9,348,-1.22,49.25,-0.76,5.74,-48.02,2,1.2
"Reggie Bullock","GRD",25,1,36,0.02,99.69,49.69,7.68,-46.08,6.3,33.8
"Reggie Hearn","RNO",24,48,1240,0.99,61.11,11.11,7.23,-46.53,1.9,6.5
"Renaldo Major","BAK",34,42,809,1.23,54.46,4.45,3.43,-50.33,2.9,-0.1
"Rick Jackson","DEL",27,30,654,0.38,56,5.99,6.49,-47.27,3.5,1.1
"Ricky Ledo","RNO",23,50,1527,2.56,51.63,1.63,4.57,-49.19,2,5.5
"Robert Upshaw","LAD",22,28,438,-1.6,48.15,-1.86,3.68,-50.08,5,-1.3
"Rodney Carney","DEL",32,36,780,0.47,55.83,5.83,9.74,-44.02,2.5,0.7
"Rodney McGruder","SXF",24,48,1798,1.94,59.62,9.61,6.71,-47.05,2.2,10.1
"Ronald Roberts Jr.","RAP",24,24,797,4.87,61.85,11.84,3.89,-49.87,3.3,-2.9
"Ronnie Aguilar","TEX",29,6,55,-2.75,46.49,-3.51,3.72,-50.04,3.6,8.8
"Ronnie Brewer","SCW",31,41,1028,0.08,46.45,-3.55,9.11,-44.65,3.5,-8.8
"Russ Smith","DEL",25,22,814,2.7,51.17,1.17,3.84,-49.92,2.7,-3.7
"Ryan Boatright","GRD",23,20,422,-0.13,45.68,-4.32,4.32,-49.44,1.8,-9.7
"Ryan Gomes","LAD",33,31,993,4.69,54.21,4.2,4.73,-49.03,1.9,4.2
"Ryan Kelly","LAD",25,7,250,9.42,57.79,7.79,3.28,-50.49,4.4,1.5
"Rysheed Jordan","DEL",22,11,181,-3.15,46.1,-3.91,3.94,-49.82,2.6,-15.3
"Salah Mejri","TEX",30,8,191,0.05,57.84,7.83,8.48,-45.28,7.1,-7.3
"Sam Coleman","BAK",28,6,54,-2.6,10.34,-39.66,0.82,-52.94,2.6,-21.7
"Sam Dekker","RGV",22,7,163,-2.08,47.1,-2.91,6.83,-46.93,1.7,15.3
"Sam Thompson","DEL",23,43,1182,-3.42,49.15,-0.85,5.31,-48.45,2,-3
"Satnam Singh","TEX",20,19,150,-4.52,43.62,-6.39,4.89,-48.87,1.2,-14.7
"Scott Suggs","RAP",26,50,1801,-1.98,53.39,3.38,6.04,-47.72,1.3,-1
"Sean Kilpatrick","DEL",26,28,1074,1.76,55.41,5.41,3.98,-49.78,1.6,-2.1
"Sean Marshall","WES",29,22,678,-3.05,43.24,-6.77,4.32,-49.44,2.2,-0.9
"Shannon Scott","RAP",23,48,1390,-0.27,45.42,-4.58,5.16,-48.6,2.8,1.3
"Shayne Whittington","FWN",25,40,1231,0.88,49.38,-0.63,4.89,-48.88,3.2,-5.6
"Sherron Collins","TEX",29,2,22,-2.9,24.73,-25.28,2.64,-51.12,2.3,-47.7
"Sim Bhullar","RAP",23,39,850,3.04,65.89,15.89,3.27,-50.49,3.9,-0.6
"Sir'Dominic Pointer","CTN",24,50,1013,0.71,46.03,-3.98,4.04,-49.72,5.6,5
"Spencer Dinwiddie","GRD",23,13,438,4.53,47.24,-2.77,3.39,-50.37,4.1,8.1
"Stefhon Hannah","GRD",31,9,143,-1.87,50,-0.01,5.85,-47.91,3.2,-6.8
"Stephan Hicks","FWN",24,32,509,2.09,48.48,-1.52,2.73,-51.03,2.7,-0.1
"Steven Pledger","TEX",25,12,258,-5.51,48.76,-1.25,9.93,-43.83,1.3,-14.5
"Sundiata Gaines","RNO",30,4,108,0.32,55.73,5.73,5.21,-48.55,3,10.1
"Ta'Quan Zimmerman","IDA",24,6,75,-3.75,39.12,-10.89,6.99,-46.78,1.3,-15.7
"Talib Zanna","OKL",25,45,1299,1.41,47.59,-2.42,2.46,-51.3,2.3,-3.9
"Tarik Black","LAD",24,8,257,1.74,57.47,7.47,3.72,-50.04,4.4,2.8
"Terran Petteway","FWN",23,49,1305,-1.64,48.4,-1.61,5.3,-48.46,2.1,-5.6
"Terrence Drisdom","SCW",23,26,461,0.36,48.16,-1.85,5.49,-48.28,3.9,0.8
"Terrence Oglesby","IWA",28,19,211,-6.12,41.45,-8.56,5.16,-48.6,1.3,-8.7
"Terrico White","BAK",26,43,1603,3.33,56.68,6.68,6.37,-47.4,1.7,-0.5
"Terry Rozier","MNE",22,14,472,4.31,44.71,-5.29,3.42,-50.35,2.8,-0.2
"Terry Whisnant","IWA",23,50,1639,-0.48,54.01,4.01,9.15,-44.61,2.1,1.5
"Thanasis Antetokounmpo","WES",23,44,1205,-0.61,53.4,3.4,3.63,-50.13,3.6,0.1
"Thomas Bropleh","TEX",24,9,139,-3.3,39.89,-10.12,12.14,-41.63,0.7,-18.2
"Tibor Pleiss","IDA",26,28,882,1.01,59.49,9.48,5.52,-48.24,3,4.4
"Tim Frazier","MNE",25,8,240,8.56,60.51,10.5,4.06,-49.7,2.8,10.9
"Tim Hardaway Jr.","AUS",24,5,135,-0.35,50.66,0.66,3.01,-50.75,1.1,0
"Tomislav Zubcic","OKL",26,36,711,0.09,51.32,1.31,6.3,-47.46,1.9,0.7
"Toure' Murry","SXF",26,45,1411,-0.42,48.08,-1.93,4.7,-49.06,2.6,-0.2
"Traevon Jackson","IWA",23,25,358,-0.4,45.96,-4.04,4.5,-49.26,3.2,-1.2
"Travis Hyman","FWN",28,8,101,-1.29,44.71,-5.3,1.81,-51.95,6.6,1.9
"Travis Releford","IDA",26,16,288,-2.6,52.43,2.42,5.2,-48.57,2.7,-19.6
"Travis Trice II","WES",23,49,1669,0.32,48.39,-1.62,4.91,-48.85,2,1.7
"Tre Kelley","SXF",31,31,1114,-1.48,46.3,-3.71,4.3,-49.46,2.3,5.1
"Treveon Graham","IDA",22,46,1397,1.07,52,1.99,3.55,-50.21,1.7,0.9
"Trevin Parks","DEL",25,2,18,-2.7,40.15,-9.85,39.77,-13.99,0,-28.9
"Troy Huff","ERI",24,7,95,-1.95,34.52,-15.49,3.55,-50.21,4.6,-20.6
"Tu Holloway","TEX",26,46,1636,4.19,52.68,2.68,3.38,-50.39,1.9,-3.1
"Ty Greene","DEL",24,48,1229,1.48,53.31,3.3,3.84,-49.92,2.6,-0.4
"Ty Walker","IWA",26,11,247,-1.66,54.17,4.16,3.51,-50.25,4.2,1.2
"Tyler Harvey","ERI",22,37,984,-2.21,46.15,-3.85,6.43,-47.34,2,-11.9
"Tyrone Johnson","RGV",23,23,301,-3.96,36.92,-13.08,3.89,-49.87,2,7.1
"Tyus Jones","IDA",20,6,211,5.14,57.24,7.24,10.69,-43.08,2.3,-1.9
"Vander Blue","LAD",23,48,1836,3.48,48.77,-1.24,3.16,-50.6,2.3,3.6
"Verdell Jones","SCW",27,50,1550,0.94,51.52,1.52,4.4,-49.36,2.4,-3.6
"Vincent Hunter","RNO",21,32,1020,5.68,58.88,8.88,2.9,-50.86,3.6,9.9
"Walt Lemon Jr.","FWN",23,47,1163,-0.43,50.22,0.22,5.44,-48.32,3.1,-2.7
"Walter Pitchford","RAP",24,5,72,-2.98,26.58,-23.43,2.87,-50.89,1.4,-16.3
"Wesley Saunders","AUS",23,38,653,-1.22,42.63,-7.37,2.58,-51.18,2.4,-3.5
"Will Cummings","RGV",23,49,1780,2.62,55.37,5.36,3.37,-50.39,2.5,3.5
"Xavier Ford","GRD",23,38,435,-5.95,45.28,-4.72,5.05,-48.71,1.7,-18.7
"Xavier Henry","SCW",25,9,169,-0.11,48.92,-1.08,2.3,-51.46,2.7,2.1
"Xavier Munford","BAK",24,41,1383,2.69,54.65,4.65,4.35,-49.42,2,-2.4
"Xavier Silas","BAK",28,27,920,2.04,53.59,3.58,4.77,-48.99,2,0.7
"Xavier Thames","FWN",25,48,1204,-0.05,47.28,-2.73,4.68,-49.09,2.3,-3.5
"Youssou Ndoye","AUS",24,49,941,2.29,57.02,7.02,2.39,-51.37,4.2,0.5
"Zach Andrews","IWA",31,21,292,-0.03,56.39,6.39,4.54,-49.22,4.7,3.1
