"player_name","team_abbreviation","age","gp","min","dre","efg","rel_efg","ts","rel_ts","stk","plus_minus"
"Sherwood Brown","MNE",22,30,675,0.13,54.13,5,6.66,-46.5,1.9,-9.2
"Solomon Hill","FWN",23,2,59,-1.93,55.77,6.63,5.86,-47.29,3.2,4
"Solomon Jones","ERI",29,17,413,-1.56,50.69,1.56,5.27,-47.89,3.9,-7.3
"Stefan Welsh","DEL",26,2,17,-2.8,24.49,-24.64,25,-28.16,0,-7.3
"Stefhon Hannah","SCW",29,1,26,-2.55,25.09,-24.04,24.91,-28.25,2,21.6
"Steve Weingarten","CTN",25,41,611,-3.77,52.74,3.61,6.77,-46.39,1.7,-13.4
"Steven Smith","AUS",31,5,93,-2.48,31.25,-17.88,2.74,-50.42,1.5,11.1
"Sundiata Gaines","RNO",28,18,520,5.37,53.11,3.97,4.22,-48.94,2.7,3.5
"Tajuan Porter","RNO",26,42,809,-1.85,49.2,0.07,4.24,-48.92,2.3,-1
"Terrance Henry","FWN",24,4,79,-1.94,39.31,-9.83,39.6,-13.56,4.8,3.6
"Terrance Thomas","FWN",33,4,66,-2.49,23.81,-25.33,3.08,-50.08,3,-15.6
"Terrance Woodbury","AUS",27,11,219,-3.9,50,0.87,4.2,-48.96,2.1,-12.8
"Terrel Harris","BAK",26,49,1515,-0.73,51.76,2.63,4.18,-48.98,2.7,2.2
"Terrence Jennings","ERI",25,45,997,0.34,55.56,6.42,4.69,-48.47,4.4,-1.9
"Terrence Williams","LAD",27,32,1143,1.74,49.76,0.63,3.99,-49.17,2.1,2.9
"Thanasis Antetokounmpo","DEL",21,50,1465,-0.87,52.46,3.33,3.65,-49.51,3.8,-6.8
"Tim Ohlbrecht","FWN",25,45,1066,-1.91,56.82,7.68,3.92,-49.24,2.1,6
"Tiny Gallon","DEL",23,34,939,0.76,56.92,7.78,4.21,-48.94,2.6,-4.8
"Titus Robinson","FWN",114,1,4,-2.15,0,-49.13,0,-53.16,0,-44.4
"Tony Bishop","RGV",24,42,1041,3.06,57.59,8.46,6.37,-46.79,3.3,-0.9
"Tony Mitchell","FWN",24,30,854,0.64,49.13,-0.01,5.3,-47.85,3.5,6.4
"Tony Mitchell","FWN",22,11,263,-2.88,46.15,-2.98,2.76,-50.4,3.3,-0.4
"Tornike Shengelia","SPG",22,4,109,-3.08,56.2,7.07,2.67,-50.49,3.1,-24.8
"Toure' Murry","ERI",24,1,30,-2.9,31.03,-18.1,2.62,-50.53,0,-29.7
"Travis Hyman","LAD",26,42,794,2.67,51.47,2.34,3.53,-49.63,7.2,8.1
"Tre Kelley","SXF",29,44,1654,1.5,54.55,5.41,5.05,-48.11,1.9,-0.4
"Trent Lockett","RNO",23,46,1296,0,53.95,4.81,5.47,-47.68,2.8,0.6
"Trey McKinney-Jones","FWN",23,47,1555,0.13,51.17,2.03,4.8,-48.36,2,2.9
"Troy Daniels","RGV",22,48,1697,2.43,57.96,8.83,5.97,-47.19,1.6,3.7
"Ty Walker","ERI",24,43,933,2.31,63.44,14.31,6.63,-46.53,6.3,-1.6
"Tyler Brown","MNE",24,26,559,-3.07,51.45,2.31,5.99,-47.17,2.2,-7.5
"Tyrell Biggs","RNO",27,31,572,-6.15,47.5,-1.63,5.44,-47.71,1.2,2.4
"Tyshawn Taylor","MNE",24,25,716,-4.35,48.63,-0.51,4.07,-49.09,2.1,-5.8
"Vander Blue","IDA",21,27,795,-0.57,44.23,-4.9,2.92,-50.24,2.2,-4
"Vitor Faverani","MNE",26,4,129,-0.55,61.05,11.92,4.27,-48.88,2.5,18.1
"Von Wafer","BAK",28,5,145,-2.82,54.21,5.08,4.52,-48.63,1,-9.7
"Walker Russell","RNO",31,14,297,-2.89,52.54,3.4,5.5,-47.66,1.1,4.2
"Will Cherry","CTN",23,18,546,0.95,50,0.87,5.28,-47.88,2.7,-1.3
"Will Frisby","FWN",33,48,854,-3.2,48.58,-0.56,5.8,-47.36,2.6,0.6
"William Buford","CTN",24,42,923,-3.43,45.56,-3.58,5.73,-47.43,1.4,-2.3
"Willie Reed","RNO",24,49,1524,2.82,59.64,10.5,4.43,-48.73,3.4,-2.4
"Xavier Alexander","TUL",25,39,997,0.23,48.4,-0.73,3.08,-50.08,2.6,2.2
"Xavier Henry","LAD",23,2,49,-1.38,41.05,-8.09,3.97,-49.19,6.1,-15.7
"Zane Johnson","CTN",24,2,35,-2.25,55.83,6.69,9.48,-43.68,1.3,9
"Zeke Marshall","MNE",23,40,731,0.48,50.98,1.85,2.61,-50.54,5.9,-3.5
