"player_name","team_abbreviation","age","gp","min","dre","efg","rel_efg","ts","rel_ts","stk","plus_minus"
"Patrick Sanders","DAK",26,5,44,-3.02,24.83,-22.42,4.33,-47,1.1,6.5
"Paul Carter","IDA",25,34,797,1.16,52.1,4.85,3.48,-47.85,3.1,-4.7
"Paul Harris","IWA",25,26,670,0.25,47.64,0.39,2.93,-48.4,3.2,-3.8
"Preston Knowles","SPG",23,31,518,0.81,46.53,-0.72,11.52,-39.81,3.5,2.8
"Quinton Ross","CTN",31,10,268,-2.54,46,-1.25,3.91,-47.42,1.7,10.1
"Rafer Alston","LAD",35,4,31,-2,49.47,2.22,3.22,-48.11,1.6,17.2
"Ramon Dyer","TEX",28,49,1265,-0.9,46.77,-0.48,4.96,-46.38,3.3,-1
"Ramon Harris","FWN",24,41,751,1.2,44.57,-2.68,3.41,-47.92,4.3,-0.6
"Ravern Johnson","IWA",23,3,38,-1.7,46.88,-0.38,13.25,-38.08,6.5,-6.6
"Reggie Jackson","TUL",22,1,41,-2.35,36.99,-10.26,6.99,-44.34,0,9
"Reginald Larry","IDA",25,45,955,-1.15,56.72,9.47,4.57,-46.77,2.3,-2.1
"Renaldo Major","BAK",30,46,1460,3.3,53.87,6.62,2.55,-48.78,3.7,-1
"Reuben Clayton","RNO",23,4,41,-2.6,19.64,-27.61,1.12,-50.22,1.1,-18.9
"Ricky Davis","MNE",32,11,278,-4.42,43.15,-4.1,5.05,-46.28,2.9,-17
"Rico Cunningham","DAK",23,2,3,-2.04,0,-47.25,0,-51.33,0,0
"Robert Vaden","TUL",27,36,1153,-0.59,53.16,5.91,8.05,-43.29,2,0.3
"Ron Howard","FWN",29,31,1017,-0.37,48.97,1.72,3.16,-48.17,2.3,-9.1
"Ronald Allen","AUS",27,13,252,-2.05,53.15,5.9,4.05,-47.28,1.2,-15.3
"Russell Carter","IWA",27,6,85,-2.65,40.32,-6.93,3.75,-47.58,3,17.4
"Ryan Anderson","SXF",24,12,174,0.85,58.08,10.83,5.04,-46.29,3.1,2.8
"Ryan Reid","TUL",25,25,792,-1.32,51.22,3.97,5.12,-46.21,3.1,7.3
"Sadiel Rojas","FWN",22,30,530,-1.97,45.96,-1.29,3.28,-48.05,3.3,0.2
"Sam Coleman","RGV",24,13,219,3.94,60.87,13.62,4.74,-46.59,4.2,4
"Scott VanderMeer","RGV",26,18,291,0.94,48.07,0.82,3.66,-47.67,5.2,-8.4
"Sean Sonderleiter","FWN",31,25,353,-6.04,44.88,-2.37,4.87,-46.46,2.3,-11.7
"Sean Williams","TEX",25,27,778,2.81,50.77,3.52,3.31,-48.03,5.9,0.1
"Seth Tarver","IDA",23,45,1328,1.14,54.52,7.27,5.04,-46.29,2.6,0.1
"Shane Edwards","CTN",25,5,35,-2.38,36.13,-11.12,2.42,-48.91,4.2,-14.1
"Sharrod Ford","ERI",30,6,146,-3.82,42.29,-4.96,3.76,-47.57,3.7,2.4
"Shy Ely","DAK",24,50,1164,-0.63,53.82,6.57,4.92,-46.41,2.1,3
"Solomon Alabi","BAK",24,9,191,-1.28,46.99,-0.26,5.2,-46.13,5.9,-8.9
"Solomon Bozeman","AUS",24,12,248,-1.26,47.24,-0.01,2.19,-49.14,2.1,1.5
"Stanley Asumnu","RGV",29,40,810,-1.55,56.77,9.52,4.16,-47.18,1.6,-1.4
"Stanley Robinson","IWA",23,8,119,-2.35,51.66,4.41,3.04,-48.29,1.6,-8
"Stefan Welsh","AUS",24,19,329,0.68,49.07,1.82,2.5,-48.83,1.9,6.6
"Stefhon Hannah","DAK",27,29,929,3.49,55.81,8.56,8.29,-43.04,3.3,8.7
"Stephen Graham","FWN",30,10,294,-4.19,57.39,10.14,5.73,-45.6,1.2,-4.7
"Stephen McDowell","SXF",26,1,5,-1.9,50,2.75,50,-1.33,0,-27.3
"Suleiman Braimoh","RGV",22,15,246,1.74,56.75,9.5,4.19,-47.15,3.6,4.2
"TJ Campbell","CTN",24,50,1549,0.3,49.36,2.11,3.75,-47.59,1.6,4.9
"Taj McCullough","RNO",25,11,228,-2.86,53.64,6.39,2.89,-48.45,2.5,-11
"Taylor Griffin","DAK",26,30,550,-1.73,43.05,-4.2,3.28,-48.05,2.8,3.8
"Terrance Thomas","CTN",31,47,1223,0.42,51.63,4.38,6.46,-44.87,2.3,5.7
"Terrance Woodbury","AUS",25,50,1232,-3.44,49.74,2.49,5.49,-45.84,1.5,0
"Terrel Harris","RGV",24,7,175,4.03,64.53,17.28,4.54,-46.79,4.5,11.2
"Terrence Roberts","LAD",27,11,145,-2.02,54.3,7.05,2.86,-48.48,4.1,-11.8
"Terrico White","IDA",22,18,462,0.87,54.15,6.9,5.19,-46.15,1.7,3.9
"Thomas Baudinet","FWN",22,37,664,-1.34,54.6,7.35,8.08,-43.25,1.4,-2.2
"Tirrell Baines","ERI",25,30,893,-2.35,49.76,2.51,4.11,-47.23,1.8,-0.3
"Tommy Smith","DAK",31,38,741,0.36,55.26,8.01,4.41,-46.92,5.7,5.5
"Tony Bobbitt","IDA",32,46,1394,3.14,56.73,9.48,6.97,-44.37,3.4,-3.7
"Tory Jackson","FWN",24,45,985,-0.58,39.44,-7.81,4.05,-47.29,3.4,-3.6
"Travis Cohn","SPG",23,14,223,-4.66,54.43,7.18,6.6,-44.74,2.1,0.2
"Travis Franklin","CTN",23,35,670,-1.83,55.38,8.13,2.71,-48.62,2.5,-3.2
"Travis George","AUS",26,2,30,-1.9,50,2.75,0.9,-50.43,10.5,-14.9
"Travis Leslie","BAK",22,10,204,-5.21,52.2,4.95,9.46,-41.87,1.4,-9.1
"Travis Walton","CTN",24,26,506,-3.67,39.52,-7.73,2.59,-48.74,1.4,-1.7
"Trent Strickland","CTN",28,15,204,-4.22,37.13,-10.12,2.97,-48.36,0.7,2.6
"Trey Gilder","SXF",27,34,1258,0.48,50.83,3.58,3.31,-48.02,3.5,-2.2
"Trey Johnson","BAK",27,11,305,-2.97,46.43,-0.82,4.13,-47.21,0.8,3
"Tristan Thompson","AUS",23,13,286,-2.68,45.31,-1.94,2.45,-48.88,0.8,4.4
"Tyc Snow","MNE",27,9,229,-0.62,51.17,3.92,7.52,-43.81,1.9,8.4
"Tyler Honeycutt","RNO",21,10,127,-1.5,47.38,0.13,3.89,-47.44,5.3,-5.7
"Tyrell Biggs","CTN",25,38,991,-5.41,46.86,-0.39,5.25,-46.09,2,-1.8
"Tyren Johnson","RGV",23,44,1185,-1.72,49.43,2.18,4.22,-47.11,3.1,1.3
"Tyrone Brazelton","ERI",25,20,582,-4.3,41.82,-5.43,5.09,-46.24,2.1,-0.8
"Tyrone Kent","CTN",25,7,163,-2.84,37.61,-9.64,3.05,-48.28,3.4,2.2
"Vance Cooksey","RGV",24,38,910,-1.77,42.25,-5,2.27,-49.06,2.4,-7.9
"Vernon Hamilton","IWA",27,6,94,-2.02,28.05,-19.2,7.62,-43.72,6.1,-14.4
"Vernon Macklin","FWN",25,10,342,0.84,52.5,5.25,2.68,-48.65,2.7,-4.4
"Walker Russell","FWN",29,16,601,1.77,42.77,-4.48,2.83,-48.5,2.5,-6.3
"Will Blalock","RNO",28,35,933,-0.33,46.53,-0.72,3.11,-48.22,2.4,-1.5
"Will Conroy","RGV",29,23,732,0.03,41.36,-5.89,2.68,-48.66,1.9,-7
"Will Creekmore","TUL",23,9,61,-2.82,21.43,-25.82,3.43,-47.9,5.6,-14.4
"Will Foster","SXF",24,24,348,0.84,52.59,5.34,2.06,-49.27,8.6,1.1
"Will Pratt","SXF",26,11,209,-4.82,47.51,0.26,3.22,-48.11,2.1,-5
"Willie Jenkins","IDA",30,24,533,-3.78,42.09,-5.16,3.52,-47.82,1.7,-3
"Willie Warren","RGV",22,11,240,0.3,50,2.75,2.71,-48.62,1.5,-2.9
"Xavier Alexander","TUL",23,42,915,-3.85,43.57,-3.68,2.75,-48.58,2.8,0.3
"Xavier Henry","IWA",21,1,20,-1.96,41.58,-5.67,2.81,-48.53,4.7,2.3
"Xavier Silas","MNE",24,39,919,-2.97,44.12,-3.13,3.04,-48.3,2,-4.2
"Yemi Ogunoye","SXF",27,20,274,-4.15,38.1,-9.15,1.9,-49.44,2.5,-0.4
"Yi Jianlian","TEX",24,2,73,-1.35,47.47,0.22,2.92,-48.41,4.1,-6.8
"Zach Andrews","LAD",27,44,1118,2.82,64.71,17.46,3.69,-47.64,3.6,9.7
"Zach Graham","RNO",23,43,1023,-1.52,52.6,5.35,3.55,-47.79,1.2,-5.5
"Zendon Hamilton","SPG",37,12,209,-5.2,40.94,-6.31,2.1,-49.23,1.6,-8.5
