"player_name","team_abbreviation","age","gp","min","dre","efg","rel_efg","ts","rel_ts","stk","plus_minus"
"Ky Bowman","SCW",23,12,381,2.1,48.21,-4.2,51.61,-3.97,2.9,3
"Kyle Alexander","SXF",23,23,577,6.35,69.51,17.11,71.64,16.06,5.5,-6
"Kyle Castlin","SLC",24,11,152,-2.01,52.4,-0.01,54.73,-0.86,1.8,-0.6
"Kyle Collinsworth","SLC",28,25,671,0.06,56.3,3.89,56.84,1.26,2,1.9
"Kyle Guy","STO",22,37,1365,1.41,52.37,-0.04,55.76,0.17,1.6,1.1
"L.G. Gill","IWA",25,33,497,-2.93,52.27,-0.13,56.85,1.26,1.7,-0.5
"Lamar Peters","WES",22,32,984,2.21,54.89,2.48,56.41,0.82,2.3,2.9
"Leon Gilmore III","WIS",24,29,452,-1.56,47.73,-4.68,52.06,-3.53,2.2,1.2
"Levi Randolph","CTN",27,39,1348,2.39,55.81,3.41,59.4,3.81,2,6.4
"Lindell Wigginton","IWA",22,42,1134,-1.07,49.75,-2.65,54.06,-1.52,1.5,-6
"London Perrantes","CCG",25,9,254,-0.78,52.31,-0.1,54.51,-1.08,2.4,-2
"Louis King","GRD",21,31,883,-0.2,47.54,-4.86,50.54,-5.05,2.8,1.3
"Luguentz Dort","OKL",21,13,414,2.12,51.05,-1.36,55.86,0.27,2.2,0.2
"Luka Samanic","AUS",20,33,936,-1.79,48.77,-3.63,53.18,-2.41,2.4,-1.9
"Luke Maye","WIS",23,34,786,0.54,51.57,-0.83,57.05,1.46,1.9,9.3
"Madit Tieny Dak","TEX",20,6,17,-2.06,40.34,-12.07,49.09,-6.49,7.1,-16.7
"Malcolm Miller","RAP",27,3,96,-2.69,30.99,-21.42,40.36,-15.23,1.5,-7.4
"Malik Benlevi","SLC",23,37,684,-0.19,51.87,-0.54,51.7,-3.89,3,6.4
"Malik Newman","CTN",23,39,1179,-0.5,50,-2.41,53.58,-2.01,1,0.3
"Marcus Allen","SBL",25,42,826,-1.13,52.8,0.39,53.68,-1.91,2.2,-4.9
"Marcus Derrickson","CPS",24,40,1111,-2.02,51.67,-0.74,55.34,-0.25,1.7,-1.1
"Marcus Graves","STO",24,42,960,-1.78,43.15,-9.26,47.29,-8.29,1.6,-3.6
"Marcus Lee","SXF",25,42,1046,6.12,74.02,21.61,72.77,17.18,4.8,3
"Marial Shayok","DEL",24,35,1051,0.24,52.31,-0.09,55.18,-0.41,1.4,-2.6
"Mark Ogden Jr.","CPS",25,37,488,1.76,58.54,6.13,64.27,8.68,3.4,2.7
"Markel Brown","OKL",28,28,634,4.14,61.82,9.42,66.83,11.24,1.4,7.6
"Markel Crawford","ACC",25,36,903,1.66,51.44,-0.97,54.03,-1.55,3,-5.9
"Marko Guduric","MHU",25,1,28,-0.98,73.15,20.75,69.73,14.14,4.7,42.2
"Marques Bolden","CTN",22,38,717,3.93,59.34,6.93,63.61,8.02,4.6,-0.2
"Marquill Smith","SXF",23,15,222,-2.61,53.33,0.93,57.4,1.81,1.8,-7.6
"Marquis Teague","MHU",27,41,1049,-1.27,48.77,-3.63,52.83,-2.76,1.2,3
"Marquise Moore","IWA",25,1,2,-2.03,NA,NA,NA,NA,0,-20
"Matt Farrell","NAS",25,35,757,-0.97,52.05,-0.35,51.71,-3.88,2,-6.5
"Matt Kenyon","SBL",22,18,176,-3.98,32.67,-19.74,33.97,-21.62,1.8,2.5
"Matt Mooney","CTN",23,42,1310,2.45,54.9,2.5,57.9,2.31,2.8,9.8
"Matt Morgan","RAP",22,40,870,0.09,54.92,2.52,59.06,3.48,1.7,3.9
"Matt Thomas","RAP",25,1,34,-2.07,42.22,-10.19,44.07,-11.51,0,2.7
"Matur Maker","RGV",22,30,397,1.37,59.16,6.76,61.8,6.22,3,-0.5
"Max Montana","GBO",24,16,176,-3.52,39.63,-12.77,41.09,-14.49,1.6,-10.6
"Max Strus","WCB",24,13,454,1.61,51.34,-1.07,57.13,1.54,1.7,3.1
"Melvin Frazier Jr.","LAK",23,23,850,3.79,55.31,2.9,57.92,2.33,3.6,8.2
"Mfiondu Kabengele","ACC",22,27,843,6.18,55.21,2.81,59.09,3.51,4.9,2.5
"Michael Bethea Jr.","RAP",25,22,498,1.53,50.33,-2.08,55.94,0.36,2.8,-3.3
"Michael Bryson","DEL",25,31,506,-4.32,47.47,-4.94,49.7,-5.88,1.9,-2.8
"Michael Frazier II","RGV",26,17,478,-0.23,50.69,-1.71,51.27,-4.31,2.5,-2.3
"Michale Kyser","LAK",28,41,1075,0.47,53.7,1.3,55.72,0.13,3.7,-3.2
"Mike Cobbins","CCG",27,35,840,1.36,66.67,14.26,67.4,11.81,2.2,-0.3
"Mike Davis","GBO",24,1,2,-2.13,0,-52.41,0,-55.59,0,60
"Mike Parks Jr","RAP",22,2,5,-2.02,NA,NA,NA,NA,9.1,-100
"Mike Scott","SLC",26,36,803,0.36,48.37,-4.04,51.09,-4.49,1.9,8.1
"Milton Doyle","WCB",26,40,1391,0.98,50.48,-1.93,51.76,-3.83,3.3,-2.5
"Miye Oni","SLC",22,23,690,2,50.91,-1.49,54.06,-1.53,2.8,6.7
"Moses Brown","TEX",20,30,576,3.52,64.68,12.27,65.06,9.48,4,1.9
"Muhammad-Ali Abdur-Rahkman","CTN",25,42,891,0.35,50.84,-1.56,57.52,1.93,1.9,5.2
"Mychal Mulder","SXF",26,39,1295,3.03,59.79,7.38,61.44,5.85,1.7,-0.1
"Myke Henry","OKL",27,36,937,0.9,57.87,5.46,60.42,4.84,3.4,0.1
"Namdi Okonkwo","OKL",26,3,6,-1.96,100,47.59,100.7,45.12,0,-28.6
"Nate Hickman","WES",25,1,1,-2.03,NA,NA,NA,NA,0,-250
"Nate Mason","TEX",24,19,579,2.77,46.84,-5.56,49.53,-6.06,2.7,4.4
"Naz Mitrou-Long","FWN",26,14,382,1.79,44.12,-8.29,49.34,-6.24,2,1.7
"Naz Reid","IWA",20,16,492,5.58,57.59,5.19,59.64,4.05,4.9,3
"Nicholas Baer","RAP",24,39,655,3,53.31,0.9,52.92,-2.66,3.9,1.2
"Nick Masterson","ACC",24,4,14,-2.23,0,-52.41,0,-55.59,3.3,0
"Nick Norton","SBL",24,2,21,-2.66,0,-52.41,0,-55.59,0,9.3
"Nick Ward","CPS",22,34,693,3.8,60.71,8.31,64.67,9.08,2.4,-4
"Nick Zeisloft","SCW",27,32,728,-0.6,52.88,0.47,54.91,-0.68,1.4,-2.5
"Nickeil Alexander-Walker","ERI",21,2,70,-3.16,42.51,-9.89,44.03,-11.56,1.4,-26.7
"Nicolas Claxton","LIN",21,9,191,5.31,71.73,19.32,75.16,19.57,4.1,20
"Nigel Williams-Goss","SLC",25,17,503,3.98,55.98,3.57,58.55,2.96,2.6,11.4
"Nino Johnson","MHU",27,35,386,2.06,57.63,5.22,58.78,3.2,5,1.9
"Noah Allen","CCG",25,40,693,0.29,50,-2.41,53.53,-2.05,2.3,-1.2
"Norense Odiase","NAS",24,35,718,1.11,55.95,3.55,61.77,6.18,3.1,-6.8
"Norvel Pelle","DEL",27,8,180,-0.92,64.63,12.23,67.77,12.19,5.8,-1.4
"Omari Spellman","IWA",22,7,218,6.82,60.05,7.64,61.5,5.91,3.4,1.4
"Oshae Brissett","RAP",22,28,834,1.07,46.45,-5.96,52.86,-2.72,2.6,0.3
"PJ Dozier","WCB",23,18,664,2.72,48.6,-3.8,53.72,-1.86,2.8,7.9
"Paul Watson","RAP",25,30,1059,0.77,60.5,8.09,61.96,6.37,2.5,2.4
"Paul White","SLC",24,22,413,-0.71,49.47,-2.94,52.37,-3.21,2.3,1.8
"Pe'Shon Howard","GRD",29,30,346,-4.16,45.53,-6.88,49.36,-6.23,0.8,4.1
"Perrion Callandret","WCB",25,31,271,-3.8,35.11,-17.3,42.46,-13.12,2.4,-8.7
"Phil Booth","CCG",24,36,776,0.72,48.74,-3.66,53,-2.59,2.3,-4.6
"Philip Cofer","MHU",24,28,339,-4.93,39.6,-12.81,41.1,-14.49,2.2,-7.4
"Pierre Jackson","SBL",28,16,527,7.09,55.3,2.9,61.65,6.06,2.6,2.6
"Quinndary Weatherspoon","AUS",23,36,1056,0.28,51.05,-1.35,54.74,-0.84,2.2,-2.1
"Quinton Chievous","ERI",27,18,250,-2.02,54.81,2.4,59.33,3.74,1.3,-15.2
"RJ Hunter","CPS",26,10,239,1.05,44.56,-7.85,48.38,-7.2,3.4,-1.6
"Rahlir Hollis-Jefferson","MHU",29,35,765,2.15,51.92,-0.48,55.06,-0.53,4.2,5.9
"Rakim Sanders","ERI",30,6,163,-2.83,39.6,-12.8,40.69,-14.9,3.6,-2.5
"Randy Onwuasor","STO",25,25,385,-0.93,46.98,-5.43,52.73,-2.86,2.6,-6.7
"Ray Spalding","GBO",23,36,925,4.1,60.34,7.94,60.54,4.95,4.8,-2.4
"Rayjon Tucker","SLC",22,19,635,2.3,53.86,1.46,59.27,3.69,1.6,8.5
"Raynere Thornton","MHU",24,28,347,-3.87,46,-6.41,47.79,-7.8,1.6,-6.4
"Reggie Hearn","SBL",28,44,1371,-0.99,60.55,8.14,63.64,8.05,1.1,-2.8
"Reggis Onwukamuche","CPS",28,34,517,-4.47,54.72,2.31,52.07,-3.52,3.3,-10.5
"Robert Franks","STO",23,36,1160,1.61,58.43,6.02,61.77,6.19,1.7,-3.2
"Robert Heyer","OKL",28,1,17,-2.44,0,-52.41,0,-55.59,0,-46.2
"Rodions Kurucs","LIN",22,9,258,-1.46,54.49,2.08,53.72,-1.86,2.9,-8
"Rodney Pryor","SLC",27,35,761,-0.06,47.35,-5.05,49.98,-5.61,2.6,3.7
"Roger Moute a Bidias","SCW",25,25,643,0.53,55.51,3.11,61.92,6.34,3.1,-5
"Romeo Langford","MNE",20,7,166,-2.43,46.8,-5.6,51.39,-4.19,3.5,11.9
"Ronshad Shabazz","RGV",24,6,40,-1.87,62.77,10.36,63.45,7.86,1.2,-2.4
"Ryan Taylor","SCW",25,22,480,1.35,61.62,9.21,63.77,8.19,2.1,-2.5
"Sagaba Konate","RAP",23,18,138,-1.07,61.11,8.71,63.39,7.81,3.9,4.3
"Sanjay Lumpkin","CPS",26,33,553,-4.01,52.41,0,53.09,-2.5,1.6,-2.9
"Scoochie Smith","FWN",25,11,248,-0.01,46.01,-6.39,48.94,-6.65,2.9,-8.7
"Scottie Lindsey","ERI",24,30,670,0.53,53.89,1.48,56.29,0.71,2.3,-6.5
"Scotty Hopson","OKL",30,6,187,-1.89,71.01,18.6,69.79,14.2,0.9,11.2
"Sedrick Barefield","OKL",23,36,699,-0.75,52.84,0.44,55.86,0.27,1.4,-0.1
"Sekou Doumbouya","GRD",19,16,432,0.98,56.36,3.95,59.87,4.28,2.1,2.2
"Shake Milton","DEL",23,6,147,0.96,55.65,3.24,62.49,6.9,1.2,4.1
"Shamorie Ponds","RAP",22,18,506,1.59,46.97,-5.44,48.47,-7.11,3.9,0.5
"Shane Richards","SXF",26,4,11,-2,100,47.59,101.32,45.73,0,-69.2
"Shannon Bogues","WIS",23,41,752,-0.86,50.52,-1.88,54.83,-0.76,2,1.3
"Shaq Buchanan","MHU",23,33,740,1.84,54.95,2.54,56.7,1.11,2,-5
"Shawn Occeus","RGV",22,18,179,-2.07,51.47,-0.93,49.22,-6.36,2.2,-5.5
"ShawnDre Jones","NAS",25,33,662,-3.31,41.62,-10.78,44.68,-10.9,2.3,-4.1
"Sheldon Jeter","MNE",25,38,564,-0.13,56.3,3.89,57.19,1.6,1.7,4.8
"Sheldon Mac","CTN",27,41,1105,3.77,53.71,1.31,61.49,5.91,2,1.3
"Shizz Alston Jr.","DEL",23,23,357,-1.04,40,-12.41,45.69,-9.9,1.7,0.6
"Simisola Shittu","WCB",20,40,808,4.38,57.18,4.77,58.53,2.94,4,-3.2
"Sindarius Thornwell","RGV",25,40,1161,0.03,48.83,-3.58,51.41,-4.17,3.5,-4.1
"Sir'Dominic Pointer","CTN",28,43,1111,5.23,50.58,-1.82,54.94,-0.64,6.8,7.3
"Skyler Flatten","SXF",24,24,377,-4.28,43.03,-9.37,45.98,-9.61,1.3,-2
"Stanley Johnson","RAP",24,3,103,0.27,37.79,-14.62,45.41,-10.18,4.3,3.9
"Stefan Jankovic","CCG",26,15,171,-1.25,50.94,-1.47,56.61,1.02,3.1,-12.2
"Stephan Hicks","FWN",28,41,1248,2.7,58.67,6.26,64.35,8.76,2,0.2
"Stephen Domingo","LAK",25,11,295,-1.33,47.57,-4.84,48.6,-6.99,2.3,-2
"Stephen Thompson","ERI",23,1,5,-1.83,NA,NA,72.25,16.67,0,21.4
"Stephen Ugochukwu","NAS",24,1,24,-1.9,60.64,8.23,60.11,4.52,3.8,-52.8
"Tacko Fall","MNE",24,29,677,5.1,70.97,18.56,66.17,10.58,6,6.7
"Tahjere McCall","CPS",25,42,1231,3.45,48.13,-4.27,57.06,1.48,3.9,1
"Tai Odiase","GBO",24,27,319,2.52,50.67,-1.74,53.73,-1.85,5.8,-18.5
"Talen Horton-Tucker","SBL",19,38,1134,-0.11,48.28,-4.12,51.51,-4.08,2.8,-2.3
"Taren Sullivan","ERI",24,33,700,-0.8,49.01,-3.39,51.1,-4.49,2.1,-5.8
"Tariq Owens","NAS",25,40,974,2.57,60.99,8.59,63.69,8.1,3.6,-9.3
"Terance Mann","ACC",23,20,700,3.69,57.33,4.93,61.24,5.66,1.7,4.8
"Terry Harris","DEL",24,16,127,-2.69,46.96,-5.44,49.86,-5.72,1,-7.3
"Terry Henderson","GBO",26,10,281,0.35,47.64,-4.77,53.21,-2.37,2.3,-6.8
"Terry Larrier","ACC",24,24,472,-5.01,41.04,-11.36,42.71,-12.88,2.3,-6
"Tevin King","AUS",24,25,366,-1.67,41.43,-10.98,48.91,-6.67,2.8,-3.4
"Thanasis Antetokounmpo","WIS",27,2,59,-2.39,41.51,-10.9,49.18,-6.41,3,-7.3
"Theo Pinson","LIN",24,9,286,1.87,50.84,-1.56,53.89,-1.69,2.7,4.8
"Thomas Welsh","GBO",24,43,1014,0.59,54.05,1.64,56.02,0.43,1,-1.5
"Thomas Wilder","WCB",25,35,656,1.61,43.79,-8.61,47,-8.58,2.8,-9.9
"Tim Bond","WES",24,35,627,-1.54,50.31,-2.09,52.01,-3.57,3.7,-2.4
"Tim Quarterman","SXF",25,12,385,0.34,61.22,8.82,62.36,6.78,2.4,1.4
"Timothe Luwawu-Cabarrot","LIN",25,10,332,-0.66,50.9,-1.5,53.62,-1.97,1.8,-8.3
"Todd Withers","GRD",24,42,1055,2.72,56.52,4.12,58.24,2.65,3.2,5.3
"Tony Carr","ERI",22,13,320,1.46,53.69,1.29,56.89,1.3,2,-3.7
"Torren Jones","SCW",25,9,120,-0.71,72.44,20.04,72.41,16.83,1.2,-15.8
"Tra-Deon Hollins","GRD",24,37,894,2.67,38.64,-13.77,43.54,-12.05,5.5,5.3
"Trahson Burrell","TEX",27,31,615,3.76,49.69,-2.71,53.32,-2.27,4,-2.9
"Travin Thibodeaux","FWN",24,28,593,-0.79,55.93,3.53,56.52,0.94,2.9,-2.1
"Travis Wear","SBL",29,23,703,0.81,54.46,2.05,56.33,0.74,1.8,-1.8
"Trayvon Palmer","NAS",25,32,798,-0.34,57.48,5.08,59.87,4.28,2.2,-1.9
"Tre Kelley","FWN",35,16,209,-9.98,41.39,-11.02,42.52,-13.06,1.5,-16.8
"Tre'Darius McCallum","WCB",25,39,707,0.71,49.34,-3.07,50.15,-5.44,4.2,-2.9
"Tre'Shawn Thurman","GRD",24,38,607,2.89,54.42,2.01,56.68,1.09,3.2,0.6
"Tremont Waters","MNE",22,36,1217,1.74,51.52,-0.88,54.19,-1.4,2.8,7.8
"Trevon Bluiett","SLC",25,41,1203,2.56,61.76,9.36,64.36,8.78,1.9,4.5
"Trevon Duval","IWA",21,32,540,-3.48,50.72,-1.68,54.25,-1.34,2.5,-4
"Trevor Lacey","WIS",28,36,612,-0.86,59.37,6.97,60.49,4.9,1.5,-5.2
"Trey Davis","MNE",27,38,864,4.2,54.05,1.65,60.03,4.44,1.8,1.9
"Trey Mourning","SXF",23,36,455,-0.49,56.86,4.46,59.7,4.12,2.3,-3.2
"Trey Phills","GBO",23,4,50,-2.99,36.9,-15.5,39.34,-16.24,3.6,-5.3
"Ty Jerome","NAS",22,3,61,-0.05,53.92,1.51,55.62,0.03,2.8,0.7
"Tyler Cook","OKL",22,29,617,0.38,58.15,5.75,60.9,5.31,1.8,-8.5
"Tyler Davis","OKL",23,1,0,-2,NA,NA,NA,NA,0,0
"Tyler Ennis","RAP",25,42,1438,2.24,48.96,-3.44,52.99,-2.6,2.9,2.5
"Tyler Hall","WES",23,39,968,1.19,57.97,5.57,59.12,3.54,1.4,5.1
"Tyler Nelson","TEX",24,38,588,0.01,52.1,-0.31,55.47,-0.12,1.7,-18
"Tyler Roberson","SBL",25,22,285,0.91,56.96,4.56,58.7,3.12,2.2,-11.9
"Tyler Ulis","STO",24,8,99,-1.46,41.98,-10.43,52.69,-2.89,3,3.9
"Tyrone Wallace","ACC",26,4,111,-0.48,60.3,7.9,62.05,6.46,2.4,6
"Tyrrel Tate","CCG",28,4,23,-2.19,39.8,-12.61,34.87,-20.71,2,11.8
"Tyus Battle","IWA",22,43,953,0.76,59.73,7.33,62.83,7.25,1.9,-0.5
"V.J. Beachem","WCB",25,42,691,-0.42,48.94,-3.47,52.61,-2.98,3.1,-7.9
"V.J. King","WES",23,26,307,-2.42,44.64,-7.76,49.68,-5.9,1.2,-9.8
"Vance Johnson","IWA",23,1,2,-2.03,NA,NA,NA,NA,0,-20
"Vander Blue","SCW",27,14,348,-4,48.5,-3.91,53.47,-2.11,1.2,-10.4
"Venky Jois","MHU",26,18,221,2.4,54.43,2.03,56.54,0.95,4.2,-12.2
"Vic Law","LAK",24,33,1153,3.58,56.97,4.57,60.37,4.78,2.5,2.3
"Vincent Edwards","CTN",24,38,881,1.28,58.68,6.28,59.42,3.83,1.4,1.3
"Vincent Poirier","MNE",26,4,106,0.86,63.52,11.12,74.17,18.58,6.1,0.9
"Vitto Brown","ERI",24,42,1220,2.02,56.5,4.09,60.85,5.27,2.5,-6.8
"Vlatko Cancar","ERI",23,10,287,-0.81,52.5,0.09,56.55,0.96,1.6,-6.7
"Walt Lemon Jr.","FWN",27,39,1391,-0.82,48.54,-3.86,50.66,-4.93,2.5,1.3
"Wayne Blackshear","MNE",28,34,549,-2.04,57.14,4.74,58.45,2.87,1.6,3.5
"Wayne Selden","SBL",25,11,292,-3.91,47.72,-4.69,52.23,-3.35,1.8,-2.3
"Wenyen Gabriel","STO",23,7,176,2.48,64.5,12.09,70.56,14.97,4.9,23.5
"William Howard","RGV",26,36,1115,4.61,59.19,6.79,62.78,7.19,3.3,3.2
"William McDowell-White","RGV",22,17,201,-4.29,50.48,-1.93,51.23,-4.36,1.9,0.6
"Willie Reed","SLC",30,8,149,0.75,66.52,14.12,63.26,7.67,2.2,-0.6
"Wyatt Walker","SLC",24,2,6,-2.24,NA,NA,NA,NA,0,-23.1
"Xavier Munford","DEL",28,43,1304,2.11,50.96,-1.44,55.88,0.3,1.9,0.5
"Xavier Rathan-Mayes","ACC",26,39,1252,-1.46,44.04,-8.36,46.92,-8.66,2,-2.2
"Yante Maten","MNE",23,39,1125,3.87,56.57,4.16,60.62,5.03,2.9,5.7
"Yudai Baba","TEX",24,41,804,0.52,60.75,8.34,62.82,7.23,2.7,0.8
"Yuta Watanabe","MHU",25,22,719,3.7,60.12,7.71,63.02,7.44,2.6,7.6
"Zach Norvell Jr.","SCW",22,36,1074,-0.95,51.64,-0.77,53.91,-1.67,1.5,-5.9
"Zak Irvin","WES",25,41,1103,-0.51,57.09,4.68,59.06,3.48,1.7,-1.2
"Zhaire Smith","DEL",21,28,789,-1.01,60.51,8.1,62.47,6.89,2,-1.9
"Zylan Cheatham","ERI",24,34,1107,2.47,57.69,5.29,61.79,6.21,2.1,-0.9
